"5",57,53.2,49.4,45.6,41.8,38,36.2,34.4,32.6,30.8,29,27.8,26.6,25.4,24.2,23,22.2,21.4,20.6,19.8,19,18.4,17.8,17.2,16.6,16,15.6,15.2,14.8,14.4,14,13.8,13.6,13.4,13.2,13,12.6,12.2,11.8,11.4,11,10.6,10.2,9.8,9.4,9,8.8,8.6,8.4,8.2,8
"5.1",57.2,53.4,49.6,45.8,42,38.2,36.38,34.56,32.74,30.92,29.1,27.9,26.7,25.5,24.3,23.1,22.3,21.5,20.7,19.9,19.1,18.5,17.9,17.3,16.7,16.1,15.7,15.3,14.9,14.5,14.1,13.88,13.66,13.44,13.22,13,12.6,12.2,11.8,11.4,11,10.6,10.2,9.8,9.4,9,8.8,8.6,8.4,8.2,8
"5.2",57.4,53.6,49.8,46,42.2,38.4,36.56,34.72,32.88,31.04,29.2,28,26.8,25.6,24.4,23.2,22.4,21.6,20.8,20,19.2,18.6,18,17.4,16.8,16.2,15.8,15.4,15,14.6,14.2,13.96,13.72,13.48,13.24,13,12.6,12.2,11.8,11.4,11,10.6,10.2,9.8,9.4,9,8.8,8.6,8.4,8.2,8
"5.3",57.6,53.8,50,46.2,42.4,38.6,36.74,34.88,33.02,31.16,29.3,28.1,26.9,25.7,24.5,23.3,22.5,21.7,20.9,20.1,19.3,18.7,18.1,17.5,16.9,16.3,15.9,15.5,15.1,14.7,14.3,14.04,13.78,13.52,13.26,13,12.6,12.2,11.8,11.4,11,10.6,10.2,9.8,9.4,9,8.8,8.6,8.4,8.2,8
"5.4",57.8,54,50.2,46.4,42.6,38.8,36.92,35.04,33.16,31.28,29.4,28.2,27,25.8,24.6,23.4,22.6,21.8,21,20.2,19.4,18.8,18.2,17.6,17,16.4,16,15.6,15.2,14.8,14.4,14.12,13.84,13.56,13.28,13,12.6,12.2,11.8,11.4,11,10.6,10.2,9.8,9.4,9,8.8,8.6,8.4,8.2,8
"5.5",58,54.2,50.4,46.6,42.8,39,37.1,35.2,33.3,31.4,29.5,28.3,27.1,25.9,24.7,23.5,22.7,21.9,21.1,20.3,19.5,18.9,18.3,17.7,17.1,16.5,16.1,15.7,15.3,14.9,14.5,14.2,13.9,13.6,13.3,13,12.6,12.2,11.8,11.4,11,10.6,10.2,9.8,9.4,9,8.8,8.6,8.4,8.2,8
"5.6",58.2,54.4,50.6,46.8,43,39.2,37.28,35.36,33.44,31.52,29.6,28.4,27.2,26,24.8,23.6,22.8,22,21.2,20.4,19.6,19,18.4,17.8,17.2,16.6,16.2,15.8,15.4,15,14.6,14.28,13.96,13.64,13.32,13,12.6,12.2,11.8,11.4,11,10.6,10.2,9.8,9.4,9,8.8,8.6,8.4,8.2,8
"5.7",58.4,54.6,50.8,47,43.2,39.4,37.46,35.52,33.58,31.64,29.7,28.5,27.3,26.1,24.9,23.7,22.9,22.1,21.3,20.5,19.7,19.1,18.5,17.9,17.3,16.7,16.3,15.9,15.5,15.1,14.7,14.36,14.02,13.68,13.34,13,12.6,12.2,11.8,11.4,11,10.6,10.2,9.8,9.4,9,8.8,8.6,8.4,8.2,8
"5.8",58.6,54.8,51,47.2,43.4,39.6,37.64,35.68,33.72,31.76,29.8,28.6,27.4,26.2,25,23.8,23,22.2,21.4,20.6,19.8,19.2,18.6,18,17.4,16.8,16.4,16,15.6,15.2,14.8,14.44,14.08,13.72,13.36,13,12.6,12.2,11.8,11.4,11,10.6,10.2,9.8,9.4,9,8.8,8.6,8.4,8.2,8
"5.9",58.8,55,51.2,47.4,43.6,39.8,37.82,35.84,33.86,31.88,29.9,28.7,27.5,26.3,25.1,23.9,23.1,22.3,21.5,20.7,19.9,19.3,18.7,18.1,17.5,16.9,16.5,16.1,15.7,15.3,14.9,14.52,14.14,13.76,13.38,13,12.6,12.2,11.8,11.4,11,10.6,10.2,9.8,9.4,9,8.8,8.6,8.4,8.2,8
"6",59,55.2,51.4,47.6,43.8,40,38,36,34,32,30,28.8,27.6,26.4,25.2,24,23.2,22.4,21.6,20.8,20,19.4,18.8,18.2,17.6,17,16.6,16.2,15.8,15.4,15,14.6,14.2,13.8,13.4,13,12.6,12.2,11.8,11.4,11,10.6,10.2,9.8,9.4,9,8.8,8.6,8.4,8.2,8
