"","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60"
"3.5",38,35.4,32.8,30.2,27.6,25,23.8,22.6,21.4,20.2,19,18.2,17.4,16.6,15.8,15,14.6,14.2,13.8,13.4,13,12.6,12.2,11.8,11.4,11,10.6,10.2,9.8,9.4,9,8.8,8.6,8.4,8.2,8,7.8,7.6,7.4,7.2,7,6.8,6.6,6.4,6.2,6,5.8,5.6,5.4,5.2,5
"3.6",38.2,35.6,33,30.4,27.8,25.2,23.96,22.72,21.48,20.24,19,18.2,17.4,16.6,15.8,15,14.6,14.2,13.8,13.4,13,12.6,12.2,11.8,11.4,11,10.64,10.28,9.92,9.56,9.2,9,8.8,8.6,8.4,8.2,8,7.8,7.6,7.4,7.2,7,6.8,6.6,6.4,6.2,6,5.8,5.6,5.4,5.2
"3.7",38.4,35.8,33.2,30.6,28,25.4,24.12,22.84,21.56,20.28,19,18.2,17.4,16.6,15.8,15,14.6,14.2,13.8,13.4,13,12.6,12.2,11.8,11.4,11,10.68,10.36,10.04,9.72,9.4,9.2,9,8.8,8.6,8.4,8.2,8,7.8,7.6,7.4,7.2,7,6.8,6.6,6.4,6.2,6,5.8,5.6,5.4
"3.8",38.6,36,33.4,30.8,28.2,25.6,24.28,22.96,21.64,20.32,19,18.2,17.4,16.6,15.8,15,14.6,14.2,13.8,13.4,13,12.6,12.2,11.8,11.4,11,10.72,10.44,10.16,9.88,9.6,9.4,9.2,9,8.8,8.6,8.4,8.2,8,7.8,7.6,7.4,7.2,7,6.8,6.6,6.4,6.2,6,5.8,5.6
"3.9",38.8,36.2,33.6,31,28.4,25.8,24.44,23.08,21.72,20.36,19,18.2,17.4,16.6,15.8,15,14.6,14.2,13.8,13.4,13,12.6,12.2,11.8,11.4,11,10.76,10.52,10.28,10.04,9.8,9.6,9.4,9.2,9,8.8,8.6,8.4,8.2,8,7.8,7.6,7.4,7.2,7,6.8,6.6,6.4,6.2,6,5.8
"4",39,36.4,33.8,31.2,28.6,26,24.6,23.2,21.8,20.4,19,18.2,17.4,16.6,15.8,15,14.6,14.2,13.8,13.4,13,12.6,12.2,11.8,11.4,11,10.8,10.6,10.4,10.2,10,9.8,9.6,9.4,9.2,9,8.8,8.6,8.4,8.2,8,7.8,7.6,7.4,7.2,7,6.8,6.6,6.4,6.2,6
"4.1",39.1,36.5,33.9,31.3,28.7,26.1,24.7,23.3,21.9,20.5,19.1,18.3,17.5,16.7,15.9,15.1,14.68,14.26,13.84,13.42,13,12.62,12.24,11.86,11.48,11.1,10.88,10.66,10.44,10.22,10,9.8,9.6,9.4,9.2,9,8.8,8.6,8.4,8.2,8,7.8,7.6,7.4,7.2,7,6.8,6.6,6.4,6.2,6
"4.2",39.2,36.6,34,31.4,28.8,26.2,24.8,23.4,22,20.6,19.2,18.4,17.6,16.8,16,15.2,14.76,14.32,13.88,13.44,13,12.64,12.28,11.92,11.56,11.2,10.96,10.72,10.48,10.24,10,9.8,9.6,9.4,9.2,9,8.8,8.6,8.4,8.2,8,7.8,7.6,7.4,7.2,7,6.8,6.6,6.4,6.2,6
"4.3",39.3,36.7,34.1,31.5,28.9,26.3,24.9,23.5,22.1,20.7,19.3,18.5,17.7,16.9,16.1,15.3,14.84,14.38,13.92,13.46,13,12.66,12.32,11.98,11.64,11.3,11.04,10.78,10.52,10.26,10,9.8,9.6,9.4,9.2,9,8.8,8.6,8.4,8.2,8,7.8,7.6,7.4,7.2,7,6.8,6.6,6.4,6.2,6
"4.4",39.4,36.8,34.2,31.6,29,26.4,25,23.6,22.2,20.8,19.4,18.6,17.8,17,16.2,15.4,14.92,14.44,13.96,13.48,13,12.68,12.36,12.04,11.72,11.4,11.12,10.84,10.56,10.28,10,9.8,9.6,9.4,9.2,9,8.8,8.6,8.4,8.2,8,7.8,7.6,7.4,7.2,7,6.8,6.6,6.4,6.2,6
"4.5",39.5,36.9,34.3,31.7,29.1,26.5,25.1,23.7,22.3,20.9,19.5,18.7,17.9,17.1,16.3,15.5,15,14.5,14,13.5,13,12.7,12.4,12.1,11.8,11.5,11.2,10.9,10.6,10.3,10,9.8,9.6,9.4,9.2,9,8.8,8.6,8.4,8.2,8,7.8,7.6,7.4,7.2,7,6.8,6.6,6.4,6.2,6
"4.6",39.6,37,34.4,31.8,29.2,26.6,25.2,23.8,22.4,21,19.6,18.8,18,17.2,16.4,15.6,15.08,14.56,14.04,13.52,13,12.72,12.44,12.16,11.88,11.6,11.28,10.96,10.64,10.32,10,9.8,9.6,9.4,9.2,9,8.8,8.6,8.4,8.2,8,7.8,7.6,7.4,7.2,7,6.8,6.6,6.4,6.2,6
"4.7",39.7,37.1,34.5,31.9,29.3,26.7,25.3,23.9,22.5,21.1,19.7,18.9,18.1,17.3,16.5,15.7,15.16,14.62,14.08,13.54,13,12.74,12.48,12.22,11.96,11.7,11.36,11.02,10.68,10.34,10,9.8,9.6,9.4,9.2,9,8.8,8.6,8.4,8.2,8,7.8,7.6,7.4,7.2,7,6.8,6.6,6.4,6.2,6
"4.8",39.8,37.2,34.6,32,29.4,26.8,25.4,24,22.6,21.2,19.8,19,18.2,17.4,16.6,15.8,15.24,14.68,14.12,13.56,13,12.76,12.52,12.28,12.04,11.8,11.44,11.08,10.72,10.36,10,9.8,9.6,9.4,9.2,9,8.8,8.6,8.4,8.2,8,7.8,7.6,7.4,7.2,7,6.8,6.6,6.4,6.2,6
"4.9",39.9,37.3,34.7,32.1,29.5,26.9,25.5,24.1,22.7,21.3,19.9,19.1,18.3,17.5,16.7,15.9,15.32,14.74,14.16,13.58,13,12.78,12.56,12.34,12.12,11.9,11.52,11.14,10.76,10.38,10,9.8,9.6,9.4,9.2,9,8.8,8.6,8.4,8.2,8,7.8,7.6,7.4,7.2,7,6.8,6.6,6.4,6.2,6
"5",40,37.4,34.8,32.2,29.6,27,25.6,24.2,22.8,21.4,20,19.2,18.4,17.6,16.8,16,15.4,14.8,14.2,13.6,13,12.8,12.6,12.4,12.2,12,11.6,11.2,10.8,10.4,10,9.8,9.6,9.4,9.2,9,8.8,8.6,8.4,8.2,8,7.8,7.6,7.4,7.2,7,6.8,6.6,6.4,6.2,6
"5.1",40.2,37.58,34.96,32.34,29.72,27.1,25.7,24.3,22.9,21.5,20.1,19.3,18.5,17.7,16.9,16.1,15.5,14.9,14.3,13.7,13.1,12.88,12.66,12.44,12.22,12,11.6,11.2,10.8,10.4,10,9.8,9.6,9.4,9.2,9,8.8,8.6,8.4,8.2,8,7.8,7.6,7.4,7.2,7,6.8,6.6,6.4,6.2,6
"5.2",40.4,37.76,35.12,32.48,29.84,27.2,25.8,24.4,23,21.6,20.2,19.4,18.6,17.8,17,16.2,15.6,15,14.4,13.8,13.2,12.96,12.72,12.48,12.24,12,11.6,11.2,10.8,10.4,10,9.8,9.6,9.4,9.2,9,8.8,8.6,8.4,8.2,8,7.8,7.6,7.4,7.2,7,6.8,6.6,6.4,6.2,6
"5.3",40.6,37.94,35.28,32.62,29.96,27.3,25.9,24.5,23.1,21.7,20.3,19.5,18.7,17.9,17.1,16.3,15.7,15.1,14.5,13.9,13.3,13.04,12.78,12.52,12.26,12,11.6,11.2,10.8,10.4,10,9.8,9.6,9.4,9.2,9,8.8,8.6,8.4,8.2,8,7.8,7.6,7.4,7.2,7,6.8,6.6,6.4,6.2,6
